10860;फुट्नु, टुक्रिनु, टुट्नु;कुनै वस्तु टुक्रिनु  काँचको कटौरो हातबाट खुस्किएर फुट्यो
10861;बन्द हुनु, रोकिनु;चल्दै गरेको क्रम भङ्ग हुनु  कवाज गर्दै गरेको जवानहरूको क्रम टुट्यो/वर्षौँदेखि चलिआएको पत्रहरूको प्रक्रिया अचानक बन्द भयो
10862;null;nullnull
10863;null;nullnull
10864;दुर्बल हुनु, लुते हुनु, शक्तिहीन हुनु;शारीरिक शक्ति कम हुनु  बुढ्यौलीमा शरीर दुर्बल हुन्छ
10865;null;nullnull
10866;खोलिनु, उघ्रिनु, उघ्रनु, खुल्नु;छेउको अवरोध वा माथिको आवरण हट्नु  समय हुनासाथ नै नाट्य मञ्चको पर्दा खोलियो
10867;null;nullnull
10868;प्रौद्योगिकी, औद्योगिकी;उद्योगहरूलाई धेरै उन्नत पार्नु तथा सही ढङ्गले चलाउने विद्या  आई आई टीमा प्रौद्योगिकीको शिक्षा दिइन्छ
10869;चीन;एसियाको सबैभन्दा ठुलो देश  चिनको पर्खाल विश्व प्रसिद्ध छ
10870;null;nullnull
10871;सेवन गर्नु, खानु, उपभोग गर्नु;खानु वा पिउनु  ऊ प्रतिदिन मादक पदार्थ सेवन गर्छ
10872;null;nullnull
10873;null;nullnull
10874;गढवाल;बारतको उत्तराञ्चल राज्यमा स्थित एउटा पहाडी इलाका  पण्डाजी गडवालका वासिन्दा हुनुहुन्छ
10875;तमिल, तमिल भाषा;एउटा द्रविण भाषा जुन चाहिँ धेरै प्ाचीन कालदेखि दक्षिण भारत र श्रीलङ्कामा तमिलहरूद्वारा बोलिन्छ  ती दुवै तमिलमा कुरा गर्दैछन्
10876;null;nullnull
10877;पराई, बिरानो, परचक्री;आफ्ना कुटुम्ब वा समाजबाट बाहिरको  ऊ पराई मान्छेलाई पनि सहाय गर्छ
10878;बाहिरी, बाहिरको;बाहिर वा माथिबाट देखिने  ऊ यन्त्रको बाहिरी भागको सफाइ गर्दै छ
10879;null;nullnull
10880;null;nullnull
10881;null;nullnull
10882;उल्लेखनीय, उल्लेखयोग्य, उल्लेख्य;उल्लेख गर्ने योग्य  उसको चरित्र उल्लेखनीय छ
10883;साढे;(एउटा शब्द) जुन चाहिँ पुरा सङ्ख्याको सूचक शब्दका साथ मिलेर आधा अधिकको सूचक हुन्छ  मसँग यस समय मात्र साढे चार रुपियाँ छन्
10884;महाविद्यालय, कलेज;त्यो ठुलो विद्यालय जसमा साधारण विद्यालयका अतिरिक्त त्योभन्दा माथिल्ला कक्षाहरूका विद्यार्थीहरूलाई शिक्षा दिइन्छ  सहर बाहिर एउटा नयाँ महाविद्यालयको निर्माण चलिरहेको छ
10885;किलोग्राम, किलो;मात्रा माप्ने एउटा एकाइ  एक हजार ग्राममा एक किलोग्राम हुन्छ
10886;अफ्रीका;विश्वको अर्को सबैभन्दा ठुलो महाद्वीप  अफ्रिका र एसिया यी दुईटा महाद्वीपहरूलाई संयुक्त रूपले अफ्रेसिया भणिन्छ
10887;null;nullnull
10888;घोल, झोल;त्यो द्रव्य जसमा केही घोलिएको छ  कृषकले फसलमा कीटनाशक घोल छर्किँदै छ
10889;null;nullnull
10890;null;nullnull
10891;मुम्बई, बम्बई, बम्बोई;भारतको महाराष्ट्र राज्यको राजधानी जुनचाहिँ फिल्म उद्योगका लागि प्रख्यात छ  मुम्बई भारतको औद्योगिक महान्गरी हो
10892;महाराष्ट्र;भारतको एउटा राज्य  महाराष्ट्रको राजधानी मुम्बई हो
10893;null;nullnull
10894;निहित, गर्भित, राखिएको, स्थापित, दिइएको, सुम्पिएको, हुलिएको, कोचिएको, रहेको;कतै वा केहीभित्र राखिएको, रहेको वा लुकेको  यस कवितामा निहित भावार्थ स्पष्ट गर
10895;null;nullnull
10896;null;nullnull
10897;null;nullnull
10898;हाँसेको, हाँसिरहेको, हँसिलो;जुन छाहिँ हाँसिरहेको छ वा हास्दै  एकजना हाँसिरहेका व्यक्ति कोठाबाट बाहिर निस्किए/ नानीको हँसिलो अनुहार देखेर आमाले आफ्नो दुख बिर्सिई
10899;null;nullnull
10900;null;nullnull
10901;लखनऊ, लखनऊ सहर;उत्तर प्रदेशको राजधानी  उसको छोरो लखनऊमा नोकरी गर्छ
10902;null;nullnull
10903;null;nullnull
10904;ऋण;एकजना व्यक्ति वा संस्थाद्वारा अर्को व्यक्ति वा संस्थालाई दिइने सेवा  हिन्दु धर्मका अनुसार मातृ-ऋण,पितृ-ऋण,गुरु-ऋण तथा देव-ऋण यी चार ऋण मुखय ऋण हुन्
10905;सावधानता, सावधानी;सावधान वा सतर्क रहने अवस्था वा भाव  बाटो पार गर्नेबेलामा सावधानता अवलम्बन गर्नुपर्छ
10906;null;nullnull
10907;null;nullnull
10908;घोषित;जसको घोषणा गरिएको छ  दसौँको घोषित परीक्षा परिणामको सूचीमा मेरो नाम छैन
10909;खरानी, भस्म, खाक;कुनै चीज डढिसकेर त्यसको रहेको अंश  गाउँमा कतिपय मान्छे खरानीले भाँडा माज्छन्
10910;null;nullnull
10911;null;nullnull
10912;हजारौँ;धेरै हजार  सूर्य ग्रहणका समयमा हजारौँ मान्छेले गङ्गा स्नान गरे
10913;गल्ने खालको, गलनशील;गल्ने खालको वा जुन चाहिँ गल्छ  दोकानीले भन्यो यो दाल अलिक महगो छ तर गल्नेखालको छ
10914;उक्त, भनिएको, बताइएको, वर्णन गरिएको;जुनचाहिँ भनिएको छ  स्वामीजीका उक्त कुरामा अमल गर्नुपर्छ
10915;स्वर्ण मन्दिर, सुवर्ण मन्दिर;अमृतसरमा स्थित एउटा प्रसिद्ध गुरुद्वारा  स्वर्ण मन्दिरमा एउटा लताउ छ
10916;null;nullnull
10917;हिन्दु;भारतीय आर्यहरूका वर्तमान भारतीय वंशज जसले वेद,स्मृति,पूरानहरू आदिलाई आफ्नो धर्मग्रन्थ मान्दछन्  हिन्दु मूर्तिपूजक हुन्छन्
10918;null;nullnull
10919;null;nullnull
10920;सरकार, शासन, प्रशासन;देश, राज्य आदिको शासन-प्रबन्ध मिलाउने संस्था वा सत्ता  सरकारले आफ्ना नीतिहरूमा अमल गर्नुपर्छ
10921;श्रीलङ्का, सिंहल, सिंहल द्वीप, सिलोन;भारतको दक्षिणमा स्थित एउटा देश  श्रीलङ्का एउटा सानो देश हो
10922;तुलनात्मक;तुलनाका विचारले हुने वा गरिने  भूतपूर्व राष्ट्रपतिहरूको व्यक्तित्वमाथि तुलनात्मक अध्ययन गरियो
10923;कोट;अङ्ग्रेजी ढङ्गको एउटा वस्त्र जुन चाहिँ कमेज, कुर्ता माथि लगाइन्छ  नेहरूजीले आफ्नो कोटमा गुलाफ लगाउने गर्दथे
10924;राजस्थानी;राजस्थानको निवासी वा त्यो जुनचाहिँ राजस्थानमा बस्छ  राजस्थानी मिहेनती हुन्छन्
10925;राजस्थानी;राजस्थानको वा राजस्थानसँग सम्बन्धित  ऊ राजस्थानी पोशाकमा राम्री देखिएकी छे
10926;null;nullnull
10927;null;nullnull
10928;null;nullnull
10929;null;nullnull
10930;उदाहरणार्थ, उदाहरणका लागि, उदाहरणका निम्ति;उदाहरणको ढङ्गमा  शिक्षकले उदाहरणार्थ केही प्रश्न दिनुभयो
10931;मथुरा, मथुरा शहर;यमुनाका तीरमा बसेको एउटा प्राचीन भारतीय नगर  कंश मथुराको राजा थियो
10932;null;nullnull
10933;भनिनु;बोलाइने  बनारसलाई काशी पनि भनिन्छ
10934;ब्युरो;सरकारको प्रशासनिक एकाइ  सी बी आइ एउटा जाँच ब्युरो हो
10935;कोमलता, मृदुलता, नरमपन;कमलो भएको अवस्था वा भाव  वाणीमा कोमलता सबैलाई राम्रो लाग्छ/ फुलको कोमलता सबैलाई मनपर्छ
10936;रेलवे, रेलवे विभाग;रेलको विभाग  श्यामका पिताजी रेलवेमा काम गर्नुहुन्छ
10937;कोरियाको, कोरियन;कोरिया देशको वा कोरिया देशसँग सम्बन्धित  कोरियाको हस्तकला धेरै प्रसिद्ध छ
10938;किलोमिटर, किमी;टाढाको नाप्ने एकाइ  हजार मिटरमा एक किलोमिटर हुन्छ
10939;null;nullnull
10940;बिजुली घर;त्यो स्थान जहाँबाट छेउछाउका ठाउँहरूमा बिजुली पुर्याइन्छ  हाम्रो गाउँको छेउमा नै एउटा बिजुली घर छ
10941;null;nullnull
10942;null;nullnull
10943;अमृतसर शहर, अमृतसर;पन्जाब राज्यको एउटा प्रसिद्ध सहर  अमृतसर सहर स्वर्ण मन्दिरका कारणले धेरै नै प्रसिद्ध छ
10944;चेन्नई, मद्रास;एउटा महानगर जुन चाहिँ तमिलनाडूको राजधानी हो  चेन्नई भारतको चौथो सबैभन्दा ठुलो महानगर हो
10945;null;nullnull
10946;जापान;एसिया महाद्वीपको पूर्वमा स्थित एउटा देश  जापान एउटा विकसित देश हो
10947;खुराक, आहार, आहार;एउटा समयमा भोजन, पेय आदि लिने मात्रा  हरेक व्यक्तिको खुराक भिन्ना-भिन्नै हुन्छ
10948;सयौँ, सयकडौँ;धेरै सय  बाढी आउनाले सयौँ मान्छेहरू बेघर भए
10949;null;nullnull
10950;null;nullnull
10951;null;nullnull
10952;कुशल, कुशल-मङ्गल, सन्चो, आराम;सुखी र स्वस्थ्य रहने अवस्था  घरमा सबै कुशल छन्
10953;कुमाउँ;उत्तराखण्डको एउटा जिला  कुमाउँ एउटा दर्शनीय पर्यटन स्थल हो
10954;वरण गर्नु, रोज्नु;विवाहका समयमा कन्याले वरलाई स्वीकार गर्नु  सीताले रामलाई वरण गरिन्
10955;गहिर्याइ, गहिरोपन;गहिरो भएको अवस्था  समुद्रको गहिर्याइ अथाह हुन्छ
10956;चेष्टा, हाउभाउ, हावभाव;शरीरको त्यो स्थिति जसद्वारा चित्तको भाव प्रकट हुन्छ  सहयात्रीको चेष्टा देखेर म सतर्क भएँ
10957;रूस, रसिया;युरोप र एसियामा फैलिएको एउटा ठुलो देश  सतीश रूसबाट पढेर आएको हो
10958;null;nullnull
10959;null;nullnull
10960;मुहम्मद साहिब, हजरत मुहम्मद, मुहम्मद;इस्लामको प्रवर्तक एकजना सन्त  मुहम्मद साहिबको जन्म मक्कामा भएको थियो
10961;जवाहरलाल नेहरू, पण्डित जवाहरलाल नेहरू, पण्डित नेहरू;भारतको प्रथम प्रधानमन्त्री  जवाहरलाल नेहरूको जन्मदिन बाल दिवसका रूपमा मनाइन्छ
10962;युरोप;पृथ्वीको पूर्वीय गोलार्धका तीनवटा महाद्वीपमा सबैभन्दा सानो महाद्वीप  ब्रिटेन,जर्मनी,फ्रान्स,इटली आदि देश युरोपमा छन्
10963;null;nullnull
10964;तत्कालीन;त्यही समयको  तत्कालीन परिस्थितिहरू अनुकुल थिएनन्, त्यसैले म चुप भएँ
10965;null;nullnull
10966;null;nullnull
10967;लागु;जुन चाहिँ कतै लागउन सकिन्छ,लगाइएको छ वा लगाउन छ  विद्यालयद्वारा लागु नियम सबै छात्रहरूले मान्नु पर्छ
10968;फडको, टाँका, सिलाइ;लुगा,चमडा आदि सिलाउँदा त्यसमा बनिने धागाको रेखा  सियाइको फडको नजिक-नजिक हुँदा सिलाइ दरो हुन्छ
10969;null;nullnull
10970;सेयर, शेयर;कुनै धन्दामा लगाको पुँजीको त्यो भाग जुन चाहिँ त्यसमा सम्मिलित हुने प्रत्येक व्यक्तिले लगाउँछन्  इन्फोसिसको सेयरको दाम धेरै बढ्यो
10971;सेयर, शेयर;त्यो बजार जहाँ कम्पनीहरूका सेयरको किन-बेच हुन्छ  सेयर बजारमा सेयरको भाव सधैँ घट्ने-बढने गरिरहन्छ
10972;जानी-बुझी, इच्छापूर्वक;राम्ररीले जानेर र बुझेर  उसले जानी-बुझी रोहितलाई अपमान गर्यो
10973;null;nullnull
10974;माथि, आधारमा;सहारामा  टेबुलमाथि फुलगुच्छा राखेको छ
10975;null;nullnull
10976;सेयर, शेयर;कुनै कम्पनीद्वारा निकालिएको उसको पुँजीको त्यो भाग जुन चाहिँ मान्छेको निवेशका लागि हुन्छ  दिनेशले रिलायन्स कम्पनीको सेयर किन्यो
10977;पोत्नु, लिप्नु, दल्नु;केही मिश्रण कुनैवस्तुमा यस प्रकारले लगाउनु के भने त्यो त्यसमा बसोस वा जमोस्  तिहारका बेलामा घरलाई रङ्ग आदिले पोतिन्छ
10978;पोताइ, लिपाइ;पोत्ने क्रिया  घरको पोताइ चल्दै छ
10979;पोताइ, लिपाइ;पोतेको मजदुरी  मजदुरहरूले यस घरको पोताइमा चार सय रुपियाँ लिए
10980;सरासर, सोझै;बीचमा नरोकिइकन  तँ यहाँबाट सरासर घर जानु
10981;null;nullnull
10982;लबालब, टनाटन, भरिपूर्ण;माथि वा किनारसम्म वा पूर्णरूपले  पानीले कुँवा लबालब भरिएको छ
10983;null;nullnull
10984;null;nullnull
10985;सुभाषचन्द्र बोस;भारतको एकजना क्रान्तिकारी नेता  सुभाषचन्द्र बोसको नारा थियो  तिमी मलाइ रगत देऊ म तिमीलाई आजादी दिन्छु
10986;अरब;सय करोड  भारत सरकार प्रत्येक वर्ष परियोजनाहरूमा कयौँ अरब रूपियाँ खर्च गर्छ
10987;null;nullnull
10988;null;nullnull
10989;null;nullnull
10990;null;nullnull
10991;null;nullnull
10992;null;nullnull
10993;null;nullnull
10994;भगाउनु, उडाउनु;कुनै स्त्रीलाई भगाएर लैजानु  ठेकेदटरले मजदुर्नीलाई भगायो
10995;null;nullnull
10996;null;nullnull
10997;उपसंहार, सारांश;कुनै पुस्तकको अन्तिम प्रकरण जसमा उसको उद्देश्य संक्षेपमा भनिएको हुन्छ  म उपसंहार पढेर नै बुझ्दछु उपन्यास कस्तो छ
10998;नवीनीकरण, नवीकरण;फेरि नयाँ रूपमा ल्याउने क्रिया  मेरो घरलाई नवीनीकरण गरिँदै छ
10999;राजकीय, राज्य विषयको;राज्यसँग सम्बन्ध राख्ने  राजकीय समस्याहरूलाई नदेखेजस्तो गर्नु हुँदैन
11000;null;nullnull
11001;null;nullnull
11002;लेख, लेख्य, लेखन;लेखिएको वस्तु  उसलाई साहित्यिक लेख पढनमा रूची छ
11003;null;nullnull
11004;सर्वोत्तम, सर्वश्रेष्ठ, अन्यतम, सर्वोत्कृष्ट;जुनचाहिँ सबैभन्दा उत्तम वा श्रेष्ठ छ  मनोज विद्यालयको सर्वोत्तम छात्र छानियो
11005;किलो, खाँबो;सानो किलो  रधियाले दानाखाने घरको माझमा एउटा किलो गाडेर बाख्रालाई त्यहाँ बाँध्यो
11006;निर्धारण;त्यो वस्तु जुन जसले कुनै कुराको निर्धारण वा निश्चय गर्दछ  कम्पासले दिशा निर्धारण गर्छ
11007;null;nullnull
11008;खसखस, पोस्त, पोस्त;पोस्तको दाना  खसखसको उपयोग मसलाको रूपमा हुन्छ
11009;सर्वसामान्य, सर्व सामान्य;जुनचाहिँ सबैमा सामान्यरूपमा पाइन्छ  गतिशीलता प्राणीहरूको सर्वसामान्य गुण हो
11010;सर्वसामान्य, सर्व सामान्य, सर्वसाधारण, सर्व साधारण;जुनचाहिँ सबैका लागि हुन्छ  सुलभ शौचालय सर्वसामान्य मान्छेका सुविधाका लागि हो
11011;सोडा;एकखाले क्षार  सोडामा सोडियमको लवण हुन्छ
11012;सोडा, सज्जी, सज्जी खार, सज्जी क्षार;लुगा धुने सोडा  सोडा सज्जीबुटीबाट निकालिन्छ
11013;मीठो सोडा, सोडा;खाना पकाउँदा उपयोग गरिने एक प्रकारको क्षार  केक,इडली,ढोकला आदिमा मीठो सोडा हाल्दा त्यो फुल्छ
11014;सन्तुलित;बराबर वा उचित  शिक्षकले छात्रहरूलाई सन्तुलित आहारका बारेमा जानकारी दिनुभयो
11015;माध्यमिक;मध्य वा बीचको  गाउँमा माध्यमिक विद्यालय खोलियो
11016;सादा, सेतो;जसको माथि केही लेखिएको वा छापिएको छैन  उसले मालई सादा कागजमा हस्ताक्षर गरायो
11017;सामान्य, साधारण, सादा, सरल;कुनै विशेष आडम्बर वा बनाबट नभएको  बाबा आमटे सामान्य जीवन धारण गर्छन्
11018;रजोनिवृत्ति, जोहीनता;स्त्रीहरूको मासिक धर्म बन्द हुने क्रिया वा अवस्था  रजोनिवृत्तिको समय पैँतालीसदेखि पचपन्न सालको बीचमा हुन्छ
11019;रजस्वला, ऋतुमती, रजवती, पुष्पवती;जसको रज प्रवाहित हुन्छ  रजस्वला हुन थालेका स्त्रीले नै गर्भ धारण गर्न सक्छन्
11020;मासिक वेतन, महिनावारी, तलब;पर्ति महिना भेटाइने वेतन  अरूणले दस हजार रूपियाँ मासिक वेतन पाउँछ
11021;किटाउनु, किट्नु;रिसले दाँत कीटाउनु  मेरो कुरा सुनेर उसले दाँत किटायो
11022;null;nullnull
11023;संघ, युनियन;यस्ता राज्यहरूको समूह जुनचाहिँ आफ्नो-आफ्नो क्षेत्रमा केहीमात्रामा स्वतन्त्र हुन्छ,तर कतिपय विशिष्ट कार्यका लागि कुनै केन्द्रीय शासनको अधीन हुन्छ  अन्दामान निकोबर द्वीप समूहमा संघको शासन छ
11024;null;nullnull
11025;संघ;प्राचीन वौद्ध भिक्षु आदिको धार्मिक निवासस्थान  इगतपूरीमा एउटा प्रसिद्ध संघ छ
11026;null;nullnull
11027;null;nullnull
11028;धेरैजसो, प्राय;धेरैभन्दा धैरै  धेरैजसो मान्ले आफ्ना नानीहरूलाई अङ्ग्रेजी माध्यममा पढाउँदै छन्
11029;कम्प्यूटर, संगणक;आफै गन्ती गर्ने त्यो यन्त्र जसको उपयोग आजभोलि प्राय  क्यालकुलेटर कम्प्युटरको एउटा सानो रूप हो
11030;तेलिया, स्निगध, चिप्लो;तेलको जस्तो चिप्लो भएको  तेलिया छालामा धेर डन्डिफोर निस्किन्छन्
11031;तेलिया, तेल भएको;जसमा तेल छ वा जसबाट तेल निस्किन सक्छ  तेलहन तेलिया हुन्छ
11032;तेलिया, चिप्लो, चिल्लो, स्निग्ध;तेलवाला वा तेलसम्बन्धी  तेलिया चीज खानाले मोटोपन बढ्छ
11033;null;nullnull
11034;चीनी माटो, चीनीमाटो;एकखाले सेतो माटो जसद्वारा भाँडाकुँडा,केलौना आदि बनाइन्छ  चीनी माटाले खेलौना आदि बनाइन्छ
11035;null;nullnull
11036;वाराणसी, बनारस, काशी, शिवपुरी, मुक्तिक्षेत्र, तीर्थराजी;उत्तर प्रदेशको त्यो नगर जुन चाहिँ तीर्थस्थलका रूपमा ख्यात छ  वाराणसी गङ्गाको किनारमा स्थित छ
11037;बाजा;त्यो जुन चाहिँ बज्दछ  मेलामा थरिथरिका बाजाहरू भेटिएका थिए
11038;वजन, तौल;जोख्ने क्रिया वा भाव  तपाईँको वजन बराबर छैन
11039;दर्जन, दरजन;गन्तीमा बाह्रको समूह  केराबेच्नेले सोध्यो कति दर्जन केरा छाहिन्छ?
11040;भूल गर्नु, चूक गर्नु, चुक्नु;भूल वा गल्ती गर्नु  त्यसलाई चिन्न मबाट भूल भयो
11041;चुक्नु, चूक हुनु;लक्ष्यबाट विचलित हुनु  एकलव्यको निसाना कहिले पनि चुक्तैन थियो
11042;बञ्चित हुनु, छोडिनु, मौका गुमाउनु;भेटाएको मौका गुमाउनु  पत्र ढिलो भेटेका कारणले म साक्षात्कारका लागि जानबाट बञ्चित् भएँ
11043;माटपिट, पिटापिट, झगडा, मारकाट, मारामार;मारपिट गर्ने क्रिया वा बाव  चुनाउका समयमा धेरै मारपिट हुन्छ
11044;null;nullnull
11045;सम्पादन;काम सम्पूर्ण गर्ने प्रक्रिया  यस कामको सम्पादन ठिकसँगले भयो
11046;सम्पादन;कुनै पुस्तक वा सम्वाद पत्र आदिको क्रम,पाठ आदिको रूपमा एकोहोरो प्रकाशित गर्ने क्रिया  अखण्ड ज्योतिको सम्पादन प्रणव पण्ड्याले गर्दछ
11047;क्रिकेट;एघार-एघारजनाका दुईटा दलका बीचमा हुने बल-बेटको एउटा खेल  कपिलदेवको गन्ती क्रिकेटका सर्वश्रेष्ट खेलाडिहरूमा हुन्छ
11048;भाषिक;भाषासँग सम्बन्धित वा भाषाको  भाषिक ज्ञान प्राप्त गर्नका लागि व्याकरण अति आवश्यक छ
11049;सुचिन्तन;राम्रो कुरामा विचार गरिरहने क्रिया  सुचिन्तनले मान्छेले प्रसन्नता अनुभव गर्छन्
11050;अटाउनु;कुनै वस्तु भित्र हालेर त्यसलाई भर्नु  यस डिब्बामा सात किलो आटा अटाउँछ
11051;null;nullnull
11052;null;nullnull
11053;मशरूम, च्याउ;एकखाले च्याउ जुन चाहिँ खाइन्छ  मलाइ मशरूमको सूप धेरै राम्रो लाग्छ
11054;null;nullnull
11055;null;nullnull
11056;null;nullnull
11057;मिसिल, फाइल;कुनै एउटा विषय अथवा मुकदमासँग सम्बन्ध राख्ने कतिपय कागज पत्रहरूको समूह  मुनसरिम मिसिल बोक्दै छ
11058;नत्थी, नत्थीकरण, गुथाइ;कागज आदिका धेरै टुकुरालाई एकैसाथ मिसाएर गुथने वा बान्ने क्रिया  लेखापालले कागजहरुलाई नत्थी लगाउँदै छ
11059;null;nullnull
11060;null;nullnull
11061;null;nullnull
11062;null;nullnull
11063;दह;नदी आदिको त्यो स्थान जहाँ छेउछाउको भन्दा पानी धेरै छ  मोहन दहमा डुब्यो
11064;null;nullnull
11065;null;nullnull
11066;null;nullnull
11067;null;nullnull
11068;null;nullnull
11069;सेप्टेम्बर;अङ्ग्रेजी महिनाको नवौँ महिना  चौध सेप्टेम्बर हिन्दी दिवसको रुपमा मनाइन्छ
11070;null;nullnull
11071;नरमपना, कोमलता;मसिनो भएको अवस्था वा भाव  कपडाको नरमपना सबैले जोख्न सक्तैनन्
11072;मिही, मसिनो;जसमा कलाको निपुणता र सूक्ष्मता प्रकट हुन्छ  रेश्मी कमेजमा मिही बुनाइ गरिएको छ
11073;पातलोपन, मसिनो, मिही;पातलो भएको अवस्था वा भाव  सिफोनको कपडा पातलोपनको हुन्छ
11074;मसिनो तरिकाले, मिही चालले;सुक्ष्म तरिकाले  हीराको कटाइ मसिनो तरिकाले गरिन्छ
11075;null;nullnull
11076;समय-समयमा, बीच-बीचमा;अन्तरालमा  मालीले समय-समयमा विरूवामा पानी हाल्छ
11077;पृष्ठभूमि, पृष्ठ-भूमि, परिपृष्ठ;मूर्ति अथवा चित्रको त्यो सबैभन्दा पछिल्लो भाग जुनचाहिँ अङ्कित दृश्य घटनाको आश्रय हुन्छ  यस चित्रको पृष्ठभूमि धेरै राम्रो छ
11078;खनिज;खानीबाट खनेर निकालिएको  कोइला एउटा खनिज पदार्थ हो
11079;null;nullnull
11080;राम्रो, ठीकठाक;जुन चाहिँ टुटे-फुटेको वा बिग्रेको छैन वा राम्रो अवस्थामा छ  मैले एउटा पुरानो तर राम्रो कार किन्नु छ
11081;null;nullnull
11082;तबसम्म;त्यस समयसम्म  म तबसम्म खाना खान्न जबसम्म दिदी आउँदिन
11083;null;nullnull
11084;जब सम्म;त्यस समय वा त्यस समयसम्म  जब सम्म काम पुरा हुँदैन म घर जान्न
11085;null;nullnull
11086;ठाउँ-ठाउँमा;ठाउँ-ठाउँमा  सचेत हुनका लागि सिपाही ठाउँ-ठाउँमा उभिएका छन्
11087;क्रीम;छाला लाई नरम पार्न वा सफा गर्नका लागि उपयोग गरिने एउटा प्रसाधन  आजभोलि धेरैजसो आइमाईहरू राम्रो देखिनका लागि क्रिमको उपयोग गर्दछन्
11088;सर्वाङ्गीन;सबै अङ्गसँग सम्बन्धित्  केटाकेटीको सर्वाङ्गीन विकासका लागि पौष्टिक आहार आवश्यक छ
11089;वासना;केही पाउने इच्छा वा कामना  वासनाहरूको कहिले पनि अन्त हुँदैन
11090;सबैमा, सर्वत्र;प्रत्येकमा  एउटै ईश्वर सबैमा व्याप्त छन्
11091;प्रत्येक साल, प्रतिवर्ष;प्रत्येक वर्ष  यहाँ प्रत्येक साल दशैको मेला लाग्छ
11092;वस्तुनिष्ठ;वस्तु वा पदार्थसँग सम्बन्ध राख्ने  विज्ञान मानवको वस्तुनिष्ठ बुद्धिको विकासमा सहायक हुन्छ
11093;काफिर;मुसलमानका अनुसार इस्लाम नमान्ने मान्छे  मौलवी साहेबबाट प्रभावित भएर धेरै काफिर मान्छेले इस्लाम स्वीकार गरे
11094;null;nullnull
11095;पकाइ-बनाइ, पाक कर्म;पकाउने वा बनाउने क्रिया  आमाले पकाई-बनाईबाट कहिले पनि फुर्सद पाउनुहुन्न
11096;कर;त्यो महसुल जुन चाहिँ बजारको चोकमा वा तल बसेर सामान बेच्नेहरूसँग लिइन्छ  एउटा मान्छे बजारको दिन घुमघाम गरेर कर उठाउँदै थियो
11097;एकातिर, एकातर्फ;कुनै एकातिर  जलाशयका एकातिर बरको एउटा धेरै पुरानो रूख छ
11098;null;nullnull
11099;बजे;घडीको अनुसार (समयको बोधक)  दस बजे भेट गर्छु
11100;यत्तिकैमा, यसै बीचमा;यही समयमा  म खान खाइरहेको थिएँ यत्तिकैमा फोनको घन्टी बज्यो
11101;कागजको;कागजको वा कागजसँग सम्बन्धित  नानीहरू कागजको नाउलाई पानीमा बगाउँदै छन्
11102;null;nullnull
11103;समान भाग, बराबर भाग, समभाग;बराबरको भाग  यस लड्डुलाई समान भाग गरेर खाओ
11104;null;nullnull
11105;null;nullnull
11106;पक्षपातपूर्ण, भेदभावपूर्ण;पक्षपातले भरिएको वा जसमा पक्षपात गरिएको छ  उसको पक्षपातपूर्ण व्यवहार मलाई राम्रो लागेन
11107;राख्नु;मनमा धारण गर्नु वा ज्ञान,गुण आदि राख्नु  ऊ विज्ञानको बारेमा धेरै जानकारी राख्दछ
11108;null;nullnull
11109;प्रौद्योगिक;वैज्ञानिक, व्यावहारिक विषय जुनचाहिँ वैज्ञानिक सिद्धान्तहरूका आधारमा व्यवस्थित छन् त्यससँग सम्बन्धित  नेहरूजीले प्रौद्योगिक विकासलाई महत्त्व दिनुभएको थियो
11110;विविधता, अनेकता, विभिन्नता, अनेकत्व;धेरै प्रकारका कुरा आदिले युक्त भएको स्थिति  भारतीय संस्कृतिमा विविधता छ
11111;यस्तै खालको, यसकै जस्तो;यस प्रकारको नै  मसँग पनि यस्तै खालको फाँचो छ
11112;भरिएको, भरि;जति धेरैभन्दा धेरै अटाउन सकिन्छ त्यति अटाएको  पोखरी पानीले भरिएको छ
11113;सबै मिलाएर, जम्मा;जति हुन्छ त्यति मिलेर  बिहेमा सबै मिलाएर पाँच सय मान्छे आएका थिए
11114;लिटर;आयतन जोख्ने मेट्रिक प्रणालीको एउटा एकाइ  हामी सधैँ एक लिटर दुध लिन्छौँ
11115;वैचारिक, विचार विषयको;विचारसँग सम्बन्ध राख्ने  वैचारिक परिवर्तनद्वारा नै भेदभाव हटाउन सकिन्छ
11116;फाइल;कागजहरूलाई व्यवस्थित रूपमा राख्नका लागि गत्ता आदिलाई दोबारेर बनाइएको आवरण  हजुरवा महत्त्वपूर्ण रसिद आदि फाइलमा राख्नुहुन्छ
11117;null;nullnull
11118;समाजवादी,सोसलिस्ट;त्यो जसले समाजवादको सिद्धान्त मान्दछ  मेरा हजुरवा समाजवादी हुनुहुन्छ
11119;समाजवादी;समाजवाद सम्बन्धी  राम र श्याम समाजवादी विचारधाराका हुन्
11120;null;nullnull
11121;विकेट;क्रिकेट खेलमा उपयोग गरिने तीनवटा डन्ठा र गोलीको समूह  विकेटवाट गोली झर्नासाथ ब्याटमेन खेलबाट बाहिर हुन्छ
11122;विकेट;क्रिकेटको खेलमा ब्याटिङ गर्ने पक्षका खिलाडी  भारतले चार विकेटले यो मेच जित्यो
11123;null;nullnull
11124;null;nullnull
11125;लेप, पेस्ट;कुनै वस्तुको बाक्लो लिसैलो रूप  उनी बेरामा माटाको लेप लगाउँदै छन्
